book	chapter	verse	sort	hebrew	strong	bsb	pnc
1SA	1	7	174776	כֵּ֖ן	H3651	-	,
1SA	1	7	174777	תַּכְעִסֶ֑נָּה	H3707	[her rival] taunted her	
1SA	1	7	174778	וַתִּבְכֶּ֖ה	H1058	until she wept	
1SA	1	7	174779	וְלֹ֥א	H3808	and would not	
1SA	1	7	174780	תֹאכַֽל׃	H398	eat	.
1SA	1	8	174795	חַנָּה֙	H2584	Hannah	,
1SA	1	8	174796	לָ֣מֶה	H4100	why	
1SA	1	8	174797	תִבְכִּ֗י	H1058	are you crying	?
1SA	1	8	174794	אִישָׁ֗הּ	H376	her husband	
1SA	1	8	174793	אֶלְקָנָ֣ה	H511	Elkanah	
1SA	1	8	174791	וַיֹּ֨אמֶר	H559	asked	
1SA	1	8	174792	לָ֜הּ			.
1SA	1	8	174798	וְלָ֙מֶה֙	H4100	Why	
1SA	1	8	174799	לֹ֣א	H3808	won’t you	
1SA	1	8	174800	תֹֽאכְלִ֔י	H398	eat	?
1SA	1	8	174801	וְלָ֖מֶה	H4100	Why	
1SA	1	8	174803	לְבָבֵ֑ךְ	H3824	is your heart	
1SA	1	8	174802	יֵרַ֣ע	H3415	so grieved	?
1SA	1	8	174805	אָֽנֹכִי֙	H595	Am I	
1SA	1	8	174804	הֲל֤וֹא	H3808	not	
1SA	1	8	174806	ט֣וֹב	H2896	better	
1SA	1	8	174807	לָ֔ךְ		to you	
1SA	1	8	174808	מֵעֲשָׂרָ֖ה	H6235	than ten	
1SA	1	8	174809	בָּנִֽים׃	H1121	sons	?
1SA	1	9	174822	אַחֲרֵ֛י	H310	So after	
1SA	1	9	174823	אָכְלָ֥ה	H398	they had finished eating	
1SA	1	9	174826	שָׁתֹ֑ה	H8354	and drinking	
1SA	1	9	174824	בְשִׁלֹ֖ה	H7887	in Shiloh	,
1SA	1	9	174821	חַנָּ֔ה	H2584	Hannah	
1SA	1	9	174820	וַתָּ֣קָם	H6965	stood up	
1SA	1	9	174825	וְאַחֲרֵ֣י	H310	. . .	.
1SA	1	9	174827	וְעֵלִ֣י	H5941	Now Eli	
1SA	1	9	174828	הַכֹּהֵ֗ן	H3548	the priest	
1SA	1	9	174829	יֹשֵׁב֙	H3427	was sitting	
1SA	1	9	174830	עַל־	H5921	on	
1SA	1	9	174831	הַכִּסֵּ֔א	H3678	a chair	
1SA	1	9	174832	עַל־	H5921	by	
1SA	1	9	174833	מְזוּזַ֖ת	H4201	the doorpost	
1SA	1	9	174834	הֵיכַ֥ל	H1964	of the temple	
1SA	1	9	174835	יְהוָֽה׃	H3068	of the LORD	.
1SA	1	10	174846	וְהִ֖יא	H1931	-	
1SA	1	10	174847	מָ֣רַת	H4751	In her bitter distress	
1SA	1	10	174848	נָ֑פֶשׁ	H5315	. . .	,
1SA	1	10	174849	וַתִּתְפַּלֵּ֥ל	H6419	Hannah prayed	
1SA	1	10	174850	עַל־	H5921	to	
1SA	1	10	174851	יְהוָ֖ה	H3068	the LORD	
1SA	1	10	174852	וּבָכֹ֥ה	H1058	and wept with many tears	
1SA	1	10	174853	תִבְכֶּֽה׃	H1058	. . .	.
1SA	1	11	174864	וַתִּדֹּ֨ר	H5087	And she made	
1SA	1	11	174865	נֶ֜דֶר	H5088	a vow	,
1SA	1	11	174866	וַתֹּאמַ֗ר	H559	saying	,
1SA	1	11	174867	יְהוָ֨ה	H3068	O LORD	
1SA	1	11	174868	צְבָא֜וֹת	H6635	of Hosts	,
1SA	1	11	174869	אִם־	H518	if	
1SA	1	11	174870	רָאֹ֥ה	H7200	only You will look	
1SA	1	11	174871	תִרְאֶ֣ה׀	H7200	. . .	
1SA	1	11	174872	בָּעֳנִ֣י	H6040	upon the affliction	
1SA	1	11	174873	אֲמָתֶ֗ךָ	H519	of Your maidservant	
1SA	1	11	174874	וּזְכַרְתַּ֙נִי֙	H2142	and remember me	,
1SA	1	11	174875	וְלֹֽא־	H3808	not	
1SA	1	11	174876	תִשְׁכַּ֣ח	H7911	forgetting [Your maidservant]	
1SA	1	11	174877	אֶת־	H853	-	
1SA	1	11	174879	וְנָתַתָּ֥ה	H5414	but giving	
1SA	1	11	174880	לַאֲמָתְךָ֖	H519	. . .	
1SA	1	11	174878	אֲמָתֶ֔ךָ	H519	[her]	
1SA	1	11	174881	זֶ֣רַע	H2233	a son	
1SA	1	11	174882	אֲנָשִׁ֑ים	H582	. . .	,
1SA	1	11	174883	וּנְתַתִּ֤יו	H5414	then I will dedicate him	
1SA	1	11	174884	לַֽיהוָה֙	H3068	to the LORD	
1SA	1	11	174885	כָּל־	H3605	all	
1SA	1	11	174886	יְמֵ֣י	H3117	the days	
1SA	1	11	174887	חַיָּ֔יו	H2416	of his life	,
1SA	1	11	174889	לֹא־	H3808	and no	
1SA	1	11	174888	וּמוֹרָ֖ה	H4177	razor	
1SA	1	11	174890	יַעֲלֶ֥ה	H5927	shall ever touch	
1SA	1	11	174891	עַל־	H5921	. . .	
1SA	1	11	174892	רֹאשֽׁוֹ׃	H7218	his head	.
1SA	1	12	174903	וְהָיָה֙	H1961	-	
1SA	1	12	174904	כִּ֣י	H3588	As	
1SA	1	12	174905	הִרְבְּתָ֔ה	H7235	[Hannah] kept on	
1SA	1	12	174906	לְהִתְפַּלֵּ֖ל	H6419	praying	
1SA	1	12	174907	לִפְנֵ֣י	H6440	before	
1SA	1	12	174908	יְהוָ֑ה	H3068	the LORD	,
1SA	1	12	174909	וְעֵלִ֖י	H5941	Eli	
1SA	1	12	174910	שֹׁמֵ֥ר	H8104	watched	
1SA	1	12	174911	אֶת־	H853	-	
1SA	1	12	174912	פִּֽיהָ׃	H6310	her mouth	.
1SA	1	13	174923	וְחַנָּ֗ה	H2584	Hannah	
1SA	1	13	174924	הִ֚יא	H1931	. . .	
1SA	1	13	174925	מְדַבֶּ֣רֶת	H1696	was praying	
1SA	1	13	174926	עַל־	H5921	in	
1SA	1	13	174927	לִבָּ֔הּ	H3820	her heart	,
1SA	1	13	174928	רַ֚ק	H7535	and though	
1SA	1	13	174929	שְׂפָתֶ֣יהָ	H8193	her lips	
1SA	1	13	174930	נָּע֔וֹת	H5128	were moving	,
1SA	1	13	174931	וְקוֹלָ֖הּ	H6963	her voice	
1SA	1	13	174932	לֹ֣א	H3808	could not	
1SA	1	13	174933	יִשָּׁמֵ֑עַ	H8085	be heard	.
1SA	1	13	174935	עֵלִ֖י	H5941	So Eli	
1SA	1	13	174934	וַיַּחְשְׁבֶ֥הָ	H2803	thought	
1SA	1	13	174936	לְשִׁכֹּרָֽה׃	H7910	she was drunk	
1SA	1	14	174947	וַיֹּ֤אמֶר	H559	and said	
1SA	1	14	174948	אֵלֶ֙יהָ֙	H413	to her	
1SA	1	14	174949	עֵלִ֔י	H5941	. . .	,
1SA	1	14	174950	עַד־	H5704	How	
1SA	1	14	174951	מָתַ֖י	H4970	long	
1SA	1	14	174952	תִּשְׁתַּכָּרִ֑ין	H7937	will you be drunk	?
1SA	1	14	174953	הָסִ֥ירִי	H5493	Put away	
1SA	1	14	174954	אֶת־	H853	-	
1SA	1	14	174955	יֵינֵ֖ךְ	H3196	your wine	
1SA	1	14	174956	מֵעָלָֽיִךְ׃	H5921	. . .	!
1SA	1	15	174970	לֹ֣א	H3808	No	,
1SA	1	15	174971	אֲדֹנִ֔י	H113	my lord	,
1SA	1	15	174968	חַנָּ֤ה	H2584	Hannah	
1SA	1	15	174969	וַתֹּ֙אמֶר֙	H559	. . .	
1SA	1	15	174967	וַתַּ֨עַן	H6030	replied	.
1SA	1	15	174975	אָנֹ֔כִי	H595	I	
1SA	1	15	174972	אִשָּׁ֤ה	H802	am a woman	
1SA	1	15	174973	קְשַׁת־	H7186	troubled	
1SA	1	15	174974	ר֙וּחַ֙	H7307	in spirit	.
1SA	1	15	174978	לֹ֣א	H3808	I have not	
1SA	1	15	174979	שָׁתִ֑יתִי	H8354	had	
1SA	1	15	174976	וְיַ֥יִן	H3196	any wine	
1SA	1	15	174977	וְשֵׁכָ֖ר	H7941	or strong drink	,
1SA	1	15	174980	וָאֶשְׁפֹּ֥ךְ	H8210	but I have poured out	
1SA	1	15	174981	אֶת־	H853	-	
1SA	1	15	174982	נַפְשִׁ֖י	H5315	my soul	
1SA	1	15	174983	לִפְנֵ֥י	H6440	before	
1SA	1	15	174984	יְהוָֽה׃	H3068	the LORD	.
1SA	1	16	174995	אַל־	H408	Do not	
1SA	1	16	174996	תִּתֵּן֙	H5414	take	
1SA	1	16	174997	אֶת־	H853	-	
1SA	1	16	174999	לִפְנֵ֖י	H6440	-	
1SA	1	16	174998	אֲמָ֣תְךָ֔	H519	your servant	
1SA	1	16	175001	בְּלִיָּ֑עַל	H1100	for a wicked	
1SA	1	16	175002	כִּֽי־	H3588	. . .	
1SA	1	16	175000	בַּת־	H1323	woman	,
1SA	1	16	175007	עַד־	H5704	for all this time	
1SA	1	16	175008	הֵֽנָּה׃	H2008	. . .	
1SA	1	16	175006	דִּבַּ֥רְתִּי	H1696	I have been praying	
1SA	1	16	175003	מֵרֹ֥ב	H7230	out of the depth	
1SA	1	16	175004	שִׂיחִ֛י	H7879	of my anguish	
1SA	1	16	175005	וְכַעְסִ֖י	H3708	and grief	.”
1SA	1	17	175022	לְכִ֣י	H1980	Go	
1SA	1	17	175023	לְשָׁל֑וֹם	H7965	in peace	,
1SA	1	17	175020	עֵלִ֛י	H5941	Eli	
1SA	1	17	175021	וַיֹּ֖אמֶר	H559	. . .	
1SA	1	17	175019	וַיַּ֧עַן	H6030	replied	,
1SA	1	17	175024	וֵאלֹהֵ֣י	H430	and may the God	
1SA	1	17	175025	יִשְׂרָאֵ֗ל	H3478	of Israel	
1SA	1	17	175026	יִתֵּן֙	H5414	grant	
1SA	1	17	175027	אֶת־	H853	-	
1SA	1	17	175028	שֵׁ֣לָתֵ֔ךְ	H7596	the petition	
1SA	1	17	175029	אֲשֶׁ֥ר	H834	-	
1SA	1	17	175030	שָׁאַ֖לְתְּ	H7592	you have asked	
1SA	1	17	175031	מֵעִמּֽוֹ׃	H5973	of Him	.”
1SA	1	18	175044	שִׁפְחָתְךָ֛	H8198	May your maidservant	
1SA	1	18	175043	תִּמְצָ֧א	H4672	find	
1SA	1	18	175045	חֵ֖ן	H2580	favor	
1SA	1	18	175046	בְּעֵינֶ֑יךָ	H5869	with you	,
1SA	1	18	175042	וַתֹּ֕אמֶר	H559	said Hannah	.
1SA	1	18	175048	הָאִשָּׁ֤ה	H802	Then [she]	
1SA	1	18	175047	וַתֵּ֨לֶךְ	H1980	went	
1SA	1	18	175049	לְדַרְכָּהּ֙	H1870	on her way	,
1SA	1	18	175050	וַתֹּאכַ֔ל	H398	and she began to eat	,
1SA	1	18	175051	וּפָנֶ֥יהָ	H6440	and her face	
1SA	1	18	175052	לֹא־	H3808	{was} no	
1SA	1	18	175055	עֽוֹד׃	H5750	longer	
1SA	1	18	175053	הָיוּ־	H1961	downcast	
1SA	1	18	175054	לָ֖הּ			.
1SA	1	19	175067	בַבֹּ֗קֶר	H1242	The next morning	
1SA	1	19	175066	וַיַּשְׁכִּ֣מוּ	H7925	they got up early	
1SA	1	19	175068	וַיִּֽשְׁתַּחֲווּ֙	H7812	to bow in worship	
1SA	1	19	175069	לִפְנֵ֣י	H6440	before	
1SA	1	19	175070	יְהוָ֔ה	H3068	the LORD	,
1SA	1	19	175071	וַיָּשֻׁ֛בוּ	H7725	and then they returned	
1SA	1	19	175072	וַיָּבֹ֥אוּ	H935	. . .	
1SA	1	19	175073	אֶל־	H413	. . .	
1SA	1	19	175074	בֵּיתָ֖ם	H1004	home	
1SA	1	19	175075	הָרָמָ֑תָה	H7414	to Ramah	.
1SA	1	19	175077	אֶלְקָנָה֙	H511	And Elkanah	
1SA	1	19	175078	אֶת־	H853	-	
1SA	1	19	175076	וַיֵּ֤דַע	H3045	had relations with	
1SA	1	19	175080	אִשְׁתּ֔וֹ	H802	his wife	
1SA	1	19	175079	חַנָּ֣ה	H2584	Hannah	,
1SA	1	19	175082	יְהוָֽה׃	H3068	and the LORD	
1SA	1	19	175081	וַיִּֽזְכְּרֶ֖הָ	H2142	remembered her	.
1SA	1	20	175093	וַיְהִי֙	H1961	So	
1SA	1	20	175094	לִתְקֻפ֣וֹת	H8622	in the course	
1SA	1	20	175095	הַיָּמִ֔ים	H3117	of time	,
1SA	1	20	175097	חַנָּ֖ה	H2584	Hannah	
1SA	1	20	175096	וַתַּ֥הַר	H2029	conceived	
1SA	1	20	175098	וַתֵּ֣לֶד	H3205	and gave birth to	
1SA	1	20	175099	בֵּ֑ן	H1121	a son	.
1SA	1	20	175100	וַתִּקְרָ֤א	H7121	She named	
1SA	1	20	175101	אֶת־	H853	-	
1SA	1	20	175102	שְׁמוֹ֙	H8034	him	
1SA	1	20	175103	שְׁמוּאֵ֔ל	H8050	Samuel	,
1SA	1	20	175104	כִּ֥י	H3588	[saying,] “Because	
1SA	1	20	175106	שְׁאִלְתִּֽיו׃	H7592	I have asked for him	
1SA	1	20	175105	מֵיְהוָ֖ה	H3068	from the LORD	.”
1SA	1	21	175119	אֶלְקָנָ֖ה	H511	Then Elkanah	
1SA	1	21	175120	וְכָל־	H3605	and all	
1SA	1	21	175121	בֵּית֑וֹ	H1004	his house	
1SA	1	21	175117	וַיַּ֛עַל	H5927	went up	
1SA	1	21	175118	הָאִ֥ישׁ	H376	. . .	
1SA	1	21	175122	לִזְבֹּ֧חַ	H2076	to make	
1SA	1	21	175126	הַיָּמִ֖ים	H3117	the annual	
1SA	1	21	175125	זֶ֥בַח	H2077	sacrifice	
1SA	1	21	175123	לַֽיהוָ֛ה	H3068	to the LORD	
1SA	1	21	175127	וְאֶת־	H853	and [to fulfill]	
1SA	1	21	175128	נִדְרֽוֹ׃	H5088	his vow	,
1SA	1	21	175124	אֶת־	H853	-	
1SA	1	22	175139	וְחַנָּ֖ה	H2584	but Hannah	
1SA	1	22	175140	לֹ֣א	H3808	did not	
1SA	1	22	175141	עָלָ֑תָה	H5927	go	.
1SA	1	22	175142	כִּֽי־	H3588	-	
1SA	1	22	175145	עַ֣ד	H5704	After	
1SA	1	22	175147	הַנַּ֙עַר֙	H5288	the boy	
1SA	1	22	175146	יִגָּמֵ֤ל	H1580	is weaned	,
1SA	1	22	175143	אָמְרָ֣ה	H559	she said	
1SA	1	22	175144	לְאִישָׁ֗הּ	H376	to her husband	,
1SA	1	22	175148	וַהֲבִאֹתִ֗יו	H935	I will take him	
1SA	1	22	175149	וְנִרְאָה֙	H7200	to appear	
1SA	1	22	175150	אֶת־	H854	. . .	
1SA	1	22	175151	פְּנֵ֣י	H6440	before	
1SA	1	22	175152	יְהוָ֔ה	H3068	the LORD	
1SA	1	22	175153	וְיָ֥שַׁב	H3427	and to stay	
1SA	1	22	175154	שָׁ֖ם	H8033	there	
1SA	1	22	175155	עַד־	H5704	permanently	
1SA	1	22	175156	עוֹלָֽם׃	H5769	. . .	.
1SA	1	23	175171	עֲשִׂ֧י	H6213	Do	
1SA	1	23	175173	בְּעֵינַ֗יִךְ	H5869	what you think	
1SA	1	23	175172	הַטּ֣וֹב	H2896	is best	,
1SA	1	23	175170	אִישָׁ֜הּ	H376	her husband	
1SA	1	23	175169	אֶלְקָנָ֨ה	H511	Elkanah	
1SA	1	23	175167	וַיֹּ֣אמֶר	H559	replied	
1SA	1	23	175168	לָהּ֩			,
1SA	1	23	175174	שְׁבִי֙	H3427	and stay	
1SA	1	23	175175	עַד־	H5704	here until	
1SA	1	23	175176	גָּמְלֵ֣ךְ	H1580	you have weaned him	.
1SA	1	23	175177	אֹת֔וֹ	H853	-	
1SA	1	23	175178	אַ֛ךְ	H389	Only	
1SA	1	23	175180	יְהוָ֖ה	H3068	may the LORD	
1SA	1	23	175181	אֶת־	H853	-	
1SA	1	23	175179	יָקֵ֥ם	H6965	confirm	
1SA	1	23	175182	דְּבָר֑וֹ	H1697	His word	.”
1SA	1	23	175184	הָֽאִשָּׁה֙	H802	So Hannah	
1SA	1	23	175183	וַתֵּ֤שֶׁב	H3427	stayed	
1SA	1	23	175185	וַתֵּ֣ינֶק	H3243	and nursed	
1SA	1	23	175186	אֶת־	H853	-	
1SA	1	23	175187	בְּנָ֔הּ	H1121	her son	
1SA	1	23	175188	עַד־	H5704	until	
1SA	1	23	175189	גָּמְלָ֖הּ	H1580	she had weaned	
1SA	1	23	175190	אֹתֽוֹ׃	H853	him	.
1SA	1	24	175203	כַּאֲשֶׁ֣ר	H834	Once	
1SA	1	24	175204	גְּמָלַ֗תּוּ	H1580	she had weaned him	,
1SA	1	24	175201	וַתַּעֲלֵ֨הוּ	H5927	[Hannah] took [the boy]	
1SA	1	24	175202	עִמָּ֜הּ	H5973	with her	,
1SA	1	24	175206	שְׁלֹשָׁה֙	H7969	along with a three-year-old	
1SA	1	24	175205	בְּפָרִ֤ים	H6499	bull	,
1SA	1	24	175207	וְאֵיפָ֨ה	H374	an ephah	
1SA	1	24	175208	אַחַ֥ת	H259	. . .	
1SA	1	24	175209	קֶ֙מַח֙	H7058	of flour	,
1SA	1	24	175210	וְנֵ֣בֶל	H5035	and a skin	
1SA	1	24	175211	יַ֔יִן	H3196	of wine	.
1SA	1	24	175216	וְהַנַּ֖עַר	H5288	Though the boy	
1SA	1	24	175217	נָֽעַר׃	H5288	was still young	,
1SA	1	24	175212	וַתְּבִאֵ֥הוּ	H935	she brought him	
1SA	1	24	175213	בֵית־	H1004	to the house	
1SA	1	24	175214	יְהוָ֖ה	H3068	of the LORD	
1SA	1	24	175215	שִׁל֑וֹ	H7887	at Shiloh	.
1SA	1	25	175228	וַֽיִּשְׁחֲט֖וּ	H7819	And when they had slaughtered	
1SA	1	25	175229	אֶת־	H853	-	
1SA	1	25	175230	הַפָּ֑ר	H6499	the bull	,
1SA	1	25	175231	וַיָּבִ֥יאוּ	H935	they brought	
1SA	1	25	175232	אֶת־	H853	-	
1SA	1	25	175233	הַנַּ֖עַר	H5288	the boy	
1SA	1	25	175234	אֶל־	H413	to	
1SA	1	25	175235	עֵלִֽי׃	H5941	Eli	.
1SA	1	26	175247	בִּ֣י	H994	Please	,
1SA	1	26	175248	אֲדֹנִ֔י	H113	my lord	,
1SA	1	26	175246	וַתֹּ֙אמֶר֙	H559	said [Hannah]	,
1SA	1	26	175250	נַפְשְׁךָ֖	H5315	as surely as you	
1SA	1	26	175249	חֵ֥י	H2416	live	,
1SA	1	26	175251	אֲדֹנִ֑י	H113	my lord	,
1SA	1	26	175252	אֲנִ֣י	H589	I	
1SA	1	26	175253	הָאִשָּׁ֗ה	H802	am the woman	
1SA	1	26	175254	הַנִּצֶּ֤בֶת	H5324	who stood	
1SA	1	26	175256	בָּזֶ֔ה	H2088	here	
1SA	1	26	175255	עִמְּכָה֙	H5973	beside	
1SA	1	26	175257	לְהִתְפַּלֵּ֖ל	H6419	you praying	
1SA	1	26	175258	אֶל־	H413	to	
1SA	1	26	175259	יְהוָֽה׃	H3068	the LORD	.
1SA	1	27	175273	הִתְפַּלָּ֑לְתִּי	H6419	I prayed	
1SA	1	27	175270	אֶל־	H413	for	
1SA	1	27	175272	הַזֶּ֖ה	H2088	this	
1SA	1	27	175271	הַנַּ֥עַר	H5288	boy	,
1SA	1	27	175275	יְהוָ֥ה	H3068	and since the LORD	
1SA	1	27	175274	וַיִּתֵּ֨ן	H5414	has granted	
1SA	1	27	175276	לִי֙		me	
1SA	1	27	175277	אֶת־	H853	-	
1SA	1	27	175278	שְׁאֵ֣לָתִ֔י	H7596	-	
1SA	1	27	175279	אֲשֶׁ֥ר	H834	what	
1SA	1	27	175280	שָׁאַ֖לְתִּי	H7592	I asked	
1SA	1	27	175281	מֵעִמּֽוֹ׃	H5973	of Him	,
1SA	1	28	175293	אָנֹכִ֗י	H595	I	
1SA	1	28	175292	וְגַ֣ם	H1571	now	
1SA	1	28	175294	הִשְׁאִלְתִּ֙הוּ֙	H7592	dedicate the boy	
1SA	1	28	175295	לַֽיהוָ֔ה	H3068	to the LORD	.
1SA	1	28	175296	כָּל־	H3605	For as	
1SA	1	28	175297	הַיָּמִים֙	H3117	. . .	
1SA	1	28	175298	אֲשֶׁ֣ר	H834	-	
1SA	1	28	175299	הָיָ֔ה	H1961	long as he lives	,
1SA	1	28	175300	ה֥וּא	H1931	he	
1SA	1	28	175301	שָׁא֖וּל	H7592	is dedicated	
1SA	1	28	175302	לַֽיהוָ֑ה	H3068	to the LORD	.”
1SA	1	28	175303	וַיִּשְׁתַּ֥חוּ	H7812	So they worshiped	
1SA	1	28	175305	לַיהוָֽה׃פ	H3068	the LORD	
1SA	1	28	175304	שָׁ֖ם	H8033	there	.
1SA	2	1	175318	חַנָּה֙	H2584	At that time Hannah	
1SA	2	1	175319	וַתֹּאמַ֔ר	H559	. . .	
1SA	2	1	175317	וַתִּתְפַּלֵּ֤ל	H6419	prayed	:
1SA	2	1	175321	לִבִּי֙	H3820	My heart	
1SA	2	1	175320	עָלַ֤ץ	H5970	rejoices	
1SA	2	1	175322	בַּֽיהוָ֔ה	H3068	in the LORD	;
1SA	2	1	175324	קַרְנִ֖י	H7161	my horn	
1SA	2	1	175323	רָ֥מָה	H7311	is exalted	
1SA	2	1	175325	בַּֽיהוָ֑ה	H3068	in the LORD	.
1SA	2	1	175327	פִּי֙	H6310	My mouth	
1SA	2	1	175326	רָ֤חַב	H7337	speaks boldly	
1SA	2	1	175328	עַל־	H5921	against	
1SA	2	1	175329	א֣וֹיְבַ֔י	H341	my enemies	,
1SA	2	1	175330	כִּ֥י	H3588	for	
